Time,Voltage,Current
847,4.085263252258301,0.0
848,4.085288047790527,0.0
849,4.085121154785156,0.0
850,4.085330009460449,0.0
851,4.085333347320557,0.0
852,4.085204601287842,0.0
853,4.085291862487793,0.0
854,4.085157871246338,0.0
855,4.085192680358887,0.0
856,4.085405349731445,0.0
857,4.08534049987793,0.0
858,4.08542013168335,0.0
859,4.085381031036377,0.0
860,4.085484504699707,0.0
861,4.085483074188232,0.0
862,4.085328102111816,0.0
863,4.0854082107543945,0.0
864,4.085321426391602,0.0
865,4.085378646850586,0.0
866,4.085348129272461,0.0
867,4.085297584533691,0.0
868,4.085405349731445,0.0
869,4.085474491119385,0.0
870,4.085453510284424,0.0
871,4.085357666015625,0.0
872,4.085484027862549,0.0
873,4.085504531860352,0.0
874,4.085465431213379,0.0
875,4.0855021476745605,0.0
876,4.0853753089904785,0.0
877,4.085427284240723,0.0
878,4.085508346557617,0.0
879,4.085445404052734,0.0
880,4.085331916809082,0.0
881,4.085544586181641,0.0
882,4.08548641204834,0.0
883,4.085582256317139,0.0
884,4.085445404052734,0.0
885,4.085587978363037,0.0
886,4.085653305053711,0.0
887,4.085598468780518,0.0
888,4.085511684417725,0.0
889,4.085611820220947,0.0
890,4.085639476776123,0.0
891,4.0856828689575195,0.0
892,4.085468292236328,0.0
893,4.085655212402344,0.0
894,4.085543632507324,0.0
895,4.085428237915039,0.0
896,4.085549831390381,0.0
897,4.085599422454834,0.0
898,4.085451602935791,0.0
899,4.085601329803467,0.0
900,4.085593223571777,0.0
901,4.085526466369629,0.0
902,4.085625648498535,0.0
903,4.08564567565918,0.0
904,4.085597515106201,0.0
905,4.085649013519287,0.0
906,4.085625648498535,0.0
907,4.085639476776123,0.0
908,4.08568811416626,0.0
909,4.085708141326904,0.0
910,4.08564567565918,0.0
911,4.085702896118164,0.0
912,4.085638523101807,0.0
913,4.085578441619873,0.0
914,4.085689067840576,0.0
915,4.085559368133545,0.0
916,4.085702896118164,0.0
917,4.085699558258057,0.0
918,4.085716724395752,0.0
919,4.085754871368408,0.0
920,4.08555793762207,0.0
921,4.085578441619873,0.0
922,4.0857062339782715,0.0
923,4.085718631744385,0.0
924,4.085810661315918,0.0
925,4.085750579833984,0.0
926,4.085768699645996,0.0
927,4.0857038497924805,0.0
928,4.08569860458374,0.0
929,4.08574104309082,0.0
930,4.085689067840576,0.0
931,4.085831642150879,0.0
932,4.085754871368408,0.0
933,4.085718631744385,0.0
934,4.085728168487549,0.0
935,4.085712432861328,0.0
936,4.085820198059082,0.0
937,4.085812568664551,0.0
938,4.085783004760742,0.0
939,4.085812568664551,0.0
940,4.0857834815979,0.0
941,4.0857834815979,0.0
942,4.085865497589111,0.0
943,4.08583927154541,0.0
944,4.085773944854736,0.0
945,4.085803508758545,0.0
946,4.085930824279785,0.0
947,4.085960865020752,0.0
948,4.085999488830566,0.0
949,4.085843563079834,0.0
950,4.085773944854736,0.0
951,4.08578634262085,0.0
952,4.085803031921387,0.0
953,4.0859904289245605,0.0
954,4.085935592651367,0.0
955,4.085832595825195,0.0
956,4.085912227630615,0.0
957,4.085841178894043,0.0
958,4.085851669311523,0.0
959,4.085843563079834,0.0
960,4.085779190063477,0.0
961,4.085808277130127,0.0
962,4.086056709289551,0.0
963,4.085856914520264,0.0
964,4.0859150886535645,0.0
965,4.0859375,0.0
966,4.085868835449219,0.0
967,4.086014747619629,0.0
968,4.085910797119141,0.0
969,4.08588171005249,0.0
970,4.085931301116943,0.0
971,4.085911273956299,0.0
972,4.086033344268799,0.0
973,4.085955619812012,0.0
974,4.086001873016357,0.0
975,4.085951328277588,0.0
976,4.085870742797852,0.0
977,4.0859551429748535,0.0
978,4.085814952850342,0.0
979,4.085920333862305,0.0
980,4.086070537567139,0.0
981,4.086060047149658,0.0
982,4.0859904289245605,0.0
983,4.08597993850708,0.0
984,4.085961818695068,0.0
985,4.0860915184021,0.0
986,4.086010456085205,0.0
987,4.085968971252441,0.0
988,4.0860748291015625,0.0
989,4.086057662963867,0.0
990,4.086188793182373,0.0
991,4.086023807525635,0.0
992,4.0860981941223145,0.0
993,4.086069583892822,0.0
994,4.086087226867676,0.0
995,4.086008071899414,0.0
996,4.086048126220703,0.0
997,4.086060047149658,0.0
998,4.08599328994751,0.0
999,4.0861124992370605,0.0
